Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;
20181119_181533;7.204;2.148;-2.275;-0.211;-1.538;-1.105;
20181119_181533;5.423;1.298;-2.222;-0.405;-1.904;-1.757;
20181119_181533;5.423;1.298;-2.222;-0.562;-2.045;-2.390;
20181119_181533;3.196;-3.783;-2.004;-0.736;-1.853;-2.940;
20181119_181533;1.013;-5.799;-1.336;-0.901;-1.285;-3.165;
20181119_181533;-2.694;-8.399;0.397;-1.197;0.101;-3.623;
20181119_181533;-8.236;-13.056;2.363;-1.225;0.719;-4.051;
20181119_181533;-14.265;-17.835;2.531;-1.067;1.907;-4.976;
20181119_181533;-21.419;-18.841;4.674;-1.067;1.907;-4.976;
20181119_181533;-30.240;-15.213;5.392;-0.828;2.100;-5.475;
20181119_181533;-33.893;-9.778;5.390;-0.701;1.057;-6.166;
20181119_181533;-35.689;-8.483;6.074;-0.693;0.341;-6.148;
20181119_181533;-40.775;-10.566;3.876;-0.623;0.529;-4.552;
20181119_181533;-42.704;-11.112;7.104;-0.447;1.243;-2.510;
20181119_181533;-42.704;-11.112;7.104;-0.240;0.537;-1.008;
20181119_181533;-26.624;-11.830;3.611;-0.127;0.724;0.803;
20181119_181533;-19.980;-8.394;0.941;0.341;-0.237;2.746;
20181119_181533;-15.623;-8.423;0.962;0.489;-0.168;3.219;
20181119_181533;-15.623;-8.423;0.962;0.489;-0.503;4.142;
20181119_181533;-12.254;-6.448;2.260;0.489;-0.503;4.142;
20181119_181533;-12.232;-5.428;2.313;0.465;-0.239;4.308;
20181119_181533;-12.232;-5.428;2.313;0.439;0.136;4.272;
20181119_181533;-0.649;-6.110;-3.943;0.473;0.037;4.187;
20181119_181533;5.674;-3.716;-3.895;0.551;-0.758;4.377;
20181119_181533;9.893;-2.109;-0.599;0.448;-1.298;4.670;
20181119_181533;9.893;-2.109;-0.599;0.247;-0.714;4.790;
20181119_181533;15.948;-0.783;0.520;0.158;0.713;4.650;
20181119_181533;16.494;0.867;-0.424;0.206;1.511;4.091;
20181119_181534;12.053;2.016;-1.046;0.335;1.801;2.999;
20181119_181534;11.071;4.013;-1.147;0.361;1.224;1.617;
20181119_181534;9.857;4.027;-1.599;0.198;-0.067;0.079;
20181119_181534;9.857;4.027;-1.599;-0.329;-2.641;-1.872;
20181119_181534;5.227;0.045;-1.267;-0.519;-2.466;-2.383;
20181119_181534;2.825;-1.868;-0.845;-0.607;-1.452;-2.653;
20181119_181534;1.271;-3.948;-1.022;-0.657;-0.480;-2.907;
20181119_181534;-1.037;-6.144;-0.141;-0.718;0.077;-3.130;
20181119_181534;-3.311;-8.696;0.994;-0.809;0.340;-3.378;
20181119_181534;-7.604;-12.943;1.949;-0.871;0.611;-3.659;
20181119_181534;-17.931;-18.410;3.359;-0.853;1.002;-4.056;
20181119_181534;-25.054;-18.005;3.309;-0.645;1.460;-5.444;
20181119_181534;-25.054;-18.005;3.309;-0.645;1.460;-5.444;
20181119_181534;-33.161;-11.871;5.390;-0.467;0.412;-5.868;
20181119_181534;-36.182;-10.860;4.767;-0.509;-0.048;-5.673;
20181119_181534;-42.376;-10.671;4.195;-0.472;0.426;-4.624;
20181119_181534;-48.683;-9.350;0.412;-0.309;1.198;-3.163;
20181119_181534;-37.339;-9.062;3.376;-0.085;1.352;-1.729;
20181119_181534;-26.213;-12.584;3.670;-0.091;0.536;-0.008;
20181119_181534;-23.773;-12.331;5.993;-0.299;0.104;2.208;
20181119_181534;-20.957;-11.560;4.949;-0.232;0.277;4.010;
20181119_181534;-14.696;-10.769;4.221;-0.004;1.412;4.613;
20181119_181534;-9.414;-8.674;2.105;0.172;1.384;4.935;
20181119_181534;-7.094;-7.006;0.405;0.225;0.590;5.148;
20181119_181534;-7.094;-7.006;0.405;0.308;-0.323;5.035;
20181119_181534;0.931;-4.602;-1.681;0.411;-1.407;4.658;
20181119_181534;0.931;-4.602;-1.681;0.487;-2.210;4.193;
20181119_181534;6.510;-3.201;-3.362;0.478;-2.657;4.019;
20181119_181534;12.278;-1.808;-2.988;0.517;-1.045;4.072;
20181119_181534;16.327;-0.388;-4.118;0.642;0.289;3.792;
20181119_181534;18.429;1.595;-5.097;0.683;1.150;3.221;
20181119_181534;18.429;1.595;-5.097;0.361;0.486;1.054;
20181119_181534;12.745;3.225;-4.214;0.361;0.486;1.054;
20181119_181534;12.745;3.225;-4.214;0.084;-0.199;-0.322;
20181119_181534;8.279;2.598;-1.891;-0.198;-0.675;-1.320;
20181119_181534;8.279;2.598;-1.891;-0.595;-0.714;-2.601;
20181119_181534;5.955;0.800;-0.577;-0.595;-0.714;-2.601;
20181119_181534;1.109;-5.440;0.994;-0.682;-0.342;-2.960;
20181119_181534;-1.106;-8.368;0.831;-0.704;0.042;-3.305;
20181119_181534;-5.806;-12.328;1.161;-0.690;0.396;-3.632;
20181119_181534;-14.734;-16.863;2.741;-0.659;0.637;-4.125;
20181119_181534;-19.659;-17.205;3.764;-0.665;0.759;-4.912;
20181119_181534;-19.659;-17.205;3.764;-0.662;0.970;-5.764;
20181119_181534;-27.201;-15.740;4.640;-0.521;0.735;-6.284;
20181119_181534;-33.764;-8.643;4.135;-0.377;-0.093;-6.481;
20181119_181534;-36.000;-9.582;3.134;-0.483;-0.273;-5.892;
20181119_181534;-36.000;-9.582;3.134;-0.164;1.025;-2.315;
20181119_181534;-45.716;-11.112;4.753;-0.164;1.025;-2.315;
20181119_181534;-45.716;-11.112;4.753;-0.153;0.437;-1.075;
20181119_181534;-33.426;-13.427;3.924;-0.131;1.140;0.835;
20181119_181535;-25.166;-10.971;1.116;-0.039;0.862;2.823;
20181119_181535;-20.976;-8.935;1.724;0.112;0.088;3.600;
20181119_181535;-15.718;-8.818;1.286;0.195;0.027;3.740;
20181119_181535;-10.925;-8.852;1.360;0.225;-0.177;4.234;
20181119_181535;-6.445;-8.076;2.061;0.269;-0.558;4.733;
20181119_181535;-6.445;-8.076;2.061;0.339;-0.798;5.178;
20181119_181535;-1.674;-6.994;-0.393;0.411;-0.496;4.974;
20181119_181535;3.757;-4.159;-2.380;0.485;-0.733;4.613;
20181119_181535;3.757;-4.159;-2.380;0.460;-1.244;4.328;
20181119_181535;7.305;-1.666;-1.152;0.375;-0.819;4.167;
20181119_181535;15.235;-2.246;-2.864;0.365;0.255;4.024;
20181119_181535;15.235;-2.246;-2.864;0.408;0.277;3.502;
20181119_181535;18.386;-0.409;-4.784;0.399;0.023;2.430;
20181119_181535;17.380;5.773;-3.996;0.225;-0.524;1.096;
20181119_181535;10.049;3.393;-3.153;-0.053;-1.178;-0.319;
20181119_181535;10.049;3.393;-3.153;-0.307;-1.419;-1.472;
20181119_181535;8.864;2.947;-2.706;-0.478;-0.951;-1.921;
20181119_181535;4.537;-1.276;-1.221;-0.625;-0.632;-2.293;
20181119_181535;4.537;-1.276;-1.221;-0.757;-0.298;-2.748;
20181119_181535;2.435;-3.433;-0.862;-0.843;0.223;-3.029;
20181119_181535;-0.711;-5.775;0.000;-0.915;0.632;-3.362;
20181119_181535;-3.457;-9.690;1.298;-0.951;0.980;-3.717;
20181119_181535;-12.912;-18.240;3.139;-0.941;1.447;-4.058;
20181119_181535;-23.531;-20.390;4.729;-0.806;2.080;-4.640;
20181119_181535;-23.531;-20.390;4.729;-0.482;2.396;-5.544;
20181119_181535;-38.409;-13.473;4.860;-0.260;0.878;-6.558;
20181119_181535;-38.409;-13.473;4.860;-0.292;-0.268;-6.970;
20181119_181535;-44.244;-9.728;2.428;-0.353;-0.056;-6.089;
20181119_181535;-44.768;-10.995;4.856;-0.153;0.778;-2.164;
20181119_181535;-44.768;-10.995;4.856;-0.153;0.778;-2.164;
20181119_181535;-32.512;-12.599;3.960;-0.204;1.059;-0.056;
20181119_181535;-28.221;-10.901;1.264;-0.095;1.153;2.213;
20181119_181535;-28.221;-10.901;1.264;0.415;-0.021;3.931;
20181119_181535;-20.840;-11.864;-0.802;0.549;-0.850;4.705;
20181119_181535;-15.165;-11.572;-0.615;0.555;-0.915;5.288;
20181119_181535;-10.609;-5.789;1.779;0.536;-0.660;5.277;
20181119_181535;-6.975;-6.623;-1.408;0.526;-0.260;4.898;
20181119_181535;-6.975;-6.623;-1.408;0.655;-0.723;4.689;
20181119_181535;4.592;-4.681;-3.828;0.650;-1.580;4.736;
20181119_181535;8.351;-3.623;-2.382;0.338;-0.855;4.542;
20181119_181535;8.351;-3.623;-2.382;0.338;-0.855;4.542;
20181119_181535;13.801;-3.295;-3.390;0.267;-0.093;4.532;
20181119_181535;27.644;-1.614;-5.516;0.340;0.226;4.227;
20181119_181535;27.644;-1.614;-5.516;0.382;0.514;3.343;
20181119_181535;15.484;0.539;-3.536;0.176;0.082;1.940;
20181119_181535;13.271;1.547;-2.619;-0.067;-0.367;0.076;
20181119_181535;10.544;0.694;-1.044;-0.297;-0.464;-1.668;
20181119_181535;6.893;-2.107;-0.397;-0.563;-0.714;-2.529;
20181119_181535;3.790;-4.803;-1.039;-0.750;-0.828;-3.240;
20181119_181535;3.790;-4.803;-1.039;-0.806;-0.307;-3.692;
20181119_181536;-0.156;-8.852;-1.326;-0.825;0.345;-4.007;
20181119_181536;-7.793;-18.592;1.377;-0.833;0.818;-4.331;
20181119_181536;-16.216;-22.312;2.655;-0.830;1.082;-4.874;
20181119_181536;-16.216;-22.312;2.655;-0.887;1.052;-5.949;
20181119_181536;-32.617;-24.628;4.942;-0.883;0.869;-7.341;
20181119_181536;-47.100;-12.635;4.937;-0.696;1.020;-7.970;
20181119_181536;-47.100;-12.635;4.937;-0.486;1.087;-7.218;
20181119_181536;-50.627;-8.562;2.313;-0.315;1.515;-5.356;
20181119_181536;-54.348;-9.620;-1.647;-0.131;1.412;-3.493;
20181119_181536;-43.566;-13.997;5.124;-0.442;0.613;1.258;
20181119_181536;-31.818;-16.805;3.627;-0.412;0.938;3.989;
20181119_181536;-21.218;-12.682;1.384;-0.004;0.343;4.812;
20181119_181536;-21.218;-12.682;1.384;0.177;0.125;4.829;
20181119_181536;-8.442;-9.007;1.267;0.263;-0.661;5.094;
20181119_181536;-7.745;-5.449;1.070;0.266;-0.642;5.319;
20181119_181536;-6.093;-6.917;0.393;0.327;-0.414;5.124;
20181119_181536;-3.309;-7.865;-2.713;0.290;-0.806;4.660;
20181119_181536;1.288;-6.678;-4.638;0.429;-1.971;4.407;
20181119_181536;8.933;-5.337;-6.644;0.491;-2.513;4.550;
20181119_181536;18.393;-4.784;-6.943;0.437;-2.140;4.846;
20181119_181536;28.485;-3.065;-7.449;0.405;-1.572;4.812;
20181119_181536;28.485;-3.065;-7.449;0.469;-0.149;4.438;
20181119_181536;36.879;2.761;-6.429;0.478;0.749;3.762;
20181119_181536;15.331;0.699;-3.093;0.259;0.675;2.517;
20181119_181536;15.331;0.699;-3.093;0.007;0.702;0.186;
20181119_181536;9.407;-0.627;-0.917;-0.342;0.095;-2.096;
20181119_181536;6.235;-3.625;-0.139;-0.755;-1.278;-3.305;
20181119_181536;1.528;-7.128;-0.041;-0.962;-1.459;-3.795;
20181119_181536;-1.065;-10.384;0.371;-1.142;-1.239;-4.194;
20181119_181536;-1.065;-10.384;0.371;-1.200;-0.521;-4.546;
20181119_181536;-12.259;-18.996;1.317;-1.199;0.278;-4.772;
20181119_181536;-47.596;-23.526;1.001;-0.883;2.039;-6.375;
20181119_181536;-47.596;-23.526;1.001;-0.637;2.407;-7.012;
20181119_181536;-54.501;-16.468;2.581;-0.433;2.471;-6.502;
20181119_181536;-56.172;-5.239;1.408;-0.335;2.210;-2.964;
20181119_181536;-56.172;-5.239;1.408;-0.118;0.785;-1.822;
20181119_181536;-29.210;-17.904;5.746;-0.214;-0.342;0.714;
20181119_181536;-21.498;-14.385;2.459;-0.372;0.643;4.218;
20181119_181536;-15.668;-8.234;3.225;-0.166;0.661;4.950;
20181119_181536;-11.033;-4.461;1.326;0.109;-0.899;3.802;
20181119_181536;-7.508;-2.085;-0.208;0.109;-0.899;3.802;
20181119_181536;-7.224;-3.582;2.440;0.264;-1.662;4.025;
20181119_181536;-7.224;-3.582;2.440;0.344;-0.994;4.137;
20181119_181536;-4.178;-6.295;-2.883;0.398;-0.335;4.106;
20181119_181536;0.170;-5.983;-9.821;0.511;-1.012;4.031;
20181119_181536;10.046;-4.860;-9.984;0.496;-2.411;4.051;
20181119_181536;10.046;-4.860;-9.984;0.240;-3.190;4.156;
20181119_181536;37.971;0.668;-4.932;0.080;-2.855;4.002;
20181119_181536;31.554;5.327;-5.646;0.166;-0.809;3.720;
20181119_181537;12.939;1.686;-6.467;0.302;0.245;2.979;
20181119_181537;1.887;2.646;-0.974;0.204;1.778;-1.366;
20181119_181537;1.887;2.646;-0.974;-0.405;-0.150;-2.774;
20181119_181537;1.233;1.173;2.435;-0.405;-0.150;-2.774;
20181119_181537;1.233;1.173;2.435;-0.610;-0.835;-2.849;
20181119_181537;-4.499;-4.880;4.889;-0.675;-0.856;-2.565;
20181119_181537;-12.443;-6.455;4.674;-0.613;-0.213;-2.883;
20181119_181537;-25.140;-6.819;4.183;-0.533;0.289;-3.792;
20181119_181537;-25.140;-6.819;4.183;-0.364;1.793;-5.148;
20181119_181537;-33.640;-5.598;3.615;-0.364;1.793;-5.148;
20181119_181537;-15.850;-6.000;4.279;-0.244;2.756;-4.396;
20181119_181537;-9.958;-6.019;2.121;-0.145;2.411;-2.638;
20181119_181537;-14.509;-3.773;2.454;0.145;-1.415;-1.024;
20181119_181537;-13.865;-2.052;2.356;0.165;-1.420;-2.111;
20181119_181537;-10.444;-2.349;-0.117;0.201;-1.285;-2.488;
20181119_181537;-6.280;-2.662;-1.032;0.216;-1.722;-2.229;
20181119_181537;-6.280;-2.662;-1.032;0.096;-2.062;-2.040;
20181119_181537;-4.051;-3.599;-0.060;-0.172;-1.790;-1.840;
20181119_181537;-4.051;-3.599;-0.060;-0.448;-1.198;-1.835;
20181119_181537;-6.718;-3.029;1.250;-0.619;-0.009;-1.982;
20181119_181537;-7.619;-4.844;2.085;-0.593;1.084;-1.874;
20181119_181537;-7.619;-4.844;2.085;-0.479;1.521;-1.717;
20181119_181537;-11.179;-5.038;2.061;-0.390;1.439;-1.720;
20181119_181537;-12.563;-3.776;2.210;-0.336;1.178;-1.754;
20181119_181537;-12.563;-3.776;2.210;-0.307;1.046;-1.799;
20181119_181537;-11.883;-5.880;1.884;-0.284;0.909;-1.665;
20181119_181537;-11.852;-6.934;1.841;-0.275;0.594;-1.321;
20181119_181537;-11.246;-7.757;1.803;-0.270;0.342;-0.998;
20181119_181537;-10.475;-8.490;1.848;-0.260;0.200;-0.813;
20181119_181537;-9.946;-8.495;1.590;-0.234;0.007;-0.719;
20181119_181537;-9.366;-7.937;1.604;-0.188;-0.062;-0.684;
20181119_181537;-8.713;-7.832;1.484;-0.117;-0.118;-0.693;
20181119_181537;-8.322;-7.695;1.379;-0.046;-0.199;-0.722;
20181119_181537;-7.798;-7.121;1.216;-0.014;-0.059;-0.711;
20181119_181537;-7.046;-6.481;1.053;0.002;-0.004;-0.665;
20181119_181537;-7.046;-6.481;1.053;-0.010;-0.051;-0.637;
20181119_181537;-6.050;-6.278;0.936;-0.041;-0.094;-0.610;
20181119_181537;-6.050;-6.278;0.936;-0.096;-0.166;-0.454;
20181119_181537;-5.876;-6.570;0.781;-0.105;-0.084;-0.392;
20181119_181537;-6.247;-6.165;0.898;-0.097;-0.032;-0.414;
20181119_181537;-6.247;-6.165;0.898;-0.078;-0.064;-0.499;
20181119_181537;-6.170;-6.194;0.620;-0.070;-0.118;-0.599;
20181119_181537;-6.079;-7.070;0.354;-0.066;-0.152;-0.628;
20181119_181537;-5.995;-6.967;0.225;-0.062;-0.120;-0.636;
20181119_181537;-5.995;-6.967;0.225;-0.063;-0.071;-0.673;
20181119_181537;-6.517;-7.224;0.481;-0.089;-0.097;-0.703;
20181119_181537;-6.797;-7.420;0.630;-0.124;-0.036;-0.736;
20181119_181537;-6.797;-7.420;0.630;-0.164;0.113;-0.698;
20181119_181537;-6.271;-7.621;0.881;-0.185;0.154;-0.642;
20181119_181537;-5.967;-8.066;1.207;-0.207;0.112;-0.596;
20181119_181538;-5.775;-8.557;1.037;-0.209;0.088;-0.599;
20181119_181538;-5.464;-8.969;0.982;-0.133;-0.026;-0.582;
20181119_181538;-5.464;-8.969;0.982;-0.133;-0.026;-0.582;
20181119_181538;-5.059;-8.763;0.974;-0.103;-0.170;-0.624;
20181119_181538;-4.820;-8.651;1.075;-0.091;-0.282;-0.686;
20181119_181538;-4.820;-8.651;1.075;-0.107;-0.232;-0.714;
20181119_181538;-4.834;-8.679;1.183;-0.114;-0.127;-0.702;
20181119_181538;-5.066;-8.689;1.281;-0.102;-0.108;-0.701;
20181119_181538;-5.650;-8.528;1.370;-0.083;-0.093;-0.744;
20181119_181538;-5.531;-7.994;1.350;-0.062;-0.020;-0.769;
20181119_181538;-4.925;-7.741;1.324;-0.044;-0.075;-0.751;
20181119_181538;-4.925;-7.741;1.324;-0.026;-0.132;-0.727;
20181119_181538;-4.563;-7.896;1.159;-0.017;-0.162;-0.674;
20181119_181538;-5.030;-8.155;1.137;-0.005;-0.172;-0.601;
20181119_181538;-4.822;-8.322;1.092;-0.018;-0.040;-0.526;
20181119_181538;-4.683;-8.411;1.171;-0.025;-0.062;-0.471;
20181119_181538;-4.346;-8.564;1.118;-0.009;-0.059;-0.418;
20181119_181538;-4.346;-8.564;1.118;0.013;-0.036;-0.372;
20181119_181538;-4.178;-8.780;1.046;0.034;-0.034;-0.338;
20181119_181538;-4.391;-8.751;0.747;0.049;-0.081;-0.329;
20181119_181538;-3.989;-9.113;0.927;0.044;-0.107;-0.307;
20181119_181538;-3.989;-9.113;0.927;0.043;-0.135;-0.285;
20181119_181538;-3.941;-9.141;0.690;0.053;-0.121;-0.324;
20181119_181538;-3.546;-9.048;0.488;0.049;-0.160;-0.336;
20181119_181538;-3.314;-8.986;0.393;0.046;-0.229;-0.321;
20181119_181538;-3.201;-8.581;0.275;0.027;-0.213;-0.320;
20181119_181538;-3.201;-8.581;0.275;-0.006;-0.156;-0.299;
20181119_181538;-3.970;-9.067;1.099;-0.074;-0.105;-0.287;
20181119_181538;-4.765;-9.398;1.757;-0.160;-0.069;-0.262;
20181119_181538;-5.876;-10.664;1.798;-0.196;0.173;-0.198;
20181119_181538;-5.876;-10.664;1.798;-0.054;0.304;-0.020;
20181119_181538;-3.244;-10.779;1.432;0.021;0.346;0.141;
20181119_181538;-2.150;-8.667;-0.117;0.021;0.346;0.141;
20181119_181538;-1.551;-8.744;-0.151;0.079;0.002;0.099;
20181119_181538;-2.825;-9.144;0.548;0.057;-0.558;-0.113;
20181119_181538;-4.343;-8.643;1.542;0.014;-0.560;-0.104;
20181119_181538;-4.034;-8.885;1.563;-0.014;-0.204;-0.044;
20181119_181538;-3.338;-9.204;1.322;-0.025;0.144;-0.036;
20181119_181538;-3.338;-9.204;1.322;-0.007;0.239;0.006;
20181119_181538;-3.010;-9.259;1.068;0.010;0.178;-0.009;
20181119_181538;-3.156;-9.618;1.018;0.017;0.121;-0.034;
20181119_181538;-3.156;-9.618;1.018;0.027;0.054;-0.032;
20181119_181538;-3.426;-9.098;0.766;0.034;-0.050;-0.075;
20181119_181538;-3.426;-9.098;0.766;0.046;-0.213;-0.140;
20181119_181538;-3.591;-9.060;0.725;0.077;-0.327;-0.157;
20181119_181538;-3.208;-9.275;0.759;0.127;-0.379;-0.168;
20181119_181538;-3.055;-9.330;0.766;0.176;-0.346;-0.168;
20181119_181538;-2.955;-9.247;0.907;0.238;-0.297;-0.186;
20181119_181538;-3.017;-9.158;1.087;0.238;-0.297;-0.186;
20181119_181538;-3.017;-9.158;1.087;0.266;-0.301;-0.213;
20181119_181539;-2.990;-9.153;1.590;0.288;-0.311;-0.225;
20181119_181539;-3.089;-9.091;1.726;0.302;-0.297;-0.218;
20181119_181539;-2.648;-9.299;1.712;0.311;-0.315;-0.224;
20181119_181539;-2.603;-9.249;1.798;0.314;-0.339;-0.207;
20181119_181539;-2.603;-9.249;1.798;0.302;-0.369;-0.199;
20181119_181539;-2.579;-9.093;1.908;0.278;-0.386;-0.230;
20181119_181539;-2.459;-9.189;2.100;0.252;-0.366;-0.237;
20181119_181539;-2.459;-9.189;2.100;0.223;-0.338;-0.215;
20181119_181539;-2.562;-9.184;2.071;0.199;-0.326;-0.194;
20181119_181539;-2.605;-9.228;1.968;0.178;-0.359;-0.188;
20181119_181539;-2.457;-9.309;1.999;0.168;-0.406;-0.194;
20181119_181539;-2.215;-9.228;1.930;0.164;-0.465;-0.200;
20181119_181539;-2.107;-9.189;2.085;0.164;-0.494;-0.213;
20181119_181539;-2.061;-9.314;2.169;0.162;-0.492;-0.229;
20181119_181539;-2.057;-9.330;2.172;0.163;-0.438;-0.230;
20181119_181539;-2.057;-9.330;2.172;0.172;-0.383;-0.222;
20181119_181539;-1.911;-9.206;2.322;0.181;-0.382;-0.231;
20181119_181539;-2.040;-9.228;2.212;0.192;-0.424;-0.244;
20181119_181539;-2.236;-9.070;2.380;0.194;-0.449;-0.274;
20181119_181539;-1.487;-9.105;2.703;0.189;-0.506;-0.282;
20181119_181539;-1.235;-9.101;2.873;0.186;-0.444;-0.219;
20181119_181539;-1.348;-8.919;3.146;0.153;-0.210;-0.179;
20181119_181539;-1.140;-8.928;3.218;0.126;-0.109;-0.171;
20181119_181539;-0.979;-9.038;3.271;0.102;-0.061;-0.128;
20181119_181539;-1.128;-9.041;3.163;0.066;-0.009;-0.072;
20181119_181539;-1.367;-9.038;3.062;0.018;0.093;-0.017;
20181119_181539;-1.475;-9.055;2.823;-0.020;0.181;0.041;
20181119_181539;-1.714;-9.084;2.502;-0.055;0.217;0.088;
20181119_181539;-1.762;-9.261;2.464;-0.086;0.210;0.123;
20181119_181539;-1.499;-9.402;2.516;-0.102;0.173;0.148;
20181119_181539;-1.518;-9.271;2.528;-0.112;0.151;0.153;
20181119_181539;-1.518;-9.271;2.528;-0.141;0.198;0.136;
20181119_181539;-1.800;-9.168;2.646;-0.161;0.248;0.119;
20181119_181539;-1.942;-9.259;2.435;-0.168;0.314;0.120;
20181119_181539;-2.188;-9.309;2.243;-0.175;0.352;0.126;
20181119_181539;-2.188;-9.309;2.243;-0.175;0.332;0.121;
20181119_181539;-2.181;-9.352;2.133;-0.164;0.238;0.105;
20181119_181539;-1.875;-9.290;2.095;-0.161;0.120;0.069;
20181119_181539;-1.774;-9.309;2.119;-0.149;0.005;0.024;
20181119_181539;-1.774;-9.309;2.119;-0.126;-0.036;-0.009;
20181119_181539;-1.889;-9.261;2.251;-0.103;0.006;-0.016;
20181119_181539;-1.994;-9.247;2.332;-0.078;0.085;-0.008;
20181119_181539;-2.042;-9.249;2.325;-0.045;0.151;0.005;
20181119_181539;-1.959;-9.247;2.270;-0.033;0.098;0.001;
20181119_181539;-1.870;-9.247;2.219;-0.027;0.015;-0.012;
20181119_181539;-1.870;-9.247;2.219;-0.022;-0.059;-0.023;
20181119_181539;-1.829;-9.287;2.231;-0.018;-0.078;-0.023;
20181119_181539;-2.066;-9.223;2.229;-0.017;-0.040;-0.015;
20181119_181540;-2.136;-9.086;2.193;-0.029;-0.026;-0.014;
20181119_181540;-1.724;-9.211;2.303;-0.062;-0.092;-0.026;
20181119_181540;-1.556;-9.398;2.126;-0.049;-0.068;-0.022;
20181119_181540;-1.681;-9.388;2.148;-0.019;-0.004;-0.001;
20181119_181540;-1.681;-9.388;2.148;-0.008;0.037;0.026;
20181119_181540;-2.090;-9.244;2.145;-0.014;0.106;0.034;
20181119_181540;-1.968;-9.335;2.097;-0.017;0.118;0.031;
20181119_181540;-1.803;-9.321;2.124;-0.007;0.043;0.032;
20181119_181540;-1.803;-9.321;2.124;0.005;-0.021;0.021;
20181119_181540;-1.985;-9.228;2.136;0.010;-0.015;0.008;
20181119_181540;-1.985;-9.228;2.136;0.013;0.041;0.017;
20181119_181540;-1.994;-9.316;2.208;0.019;0.070;0.033;
20181119_181540;-1.980;-9.273;2.241;0.024;0.059;0.031;
20181119_181540;-1.961;-9.194;2.277;0.019;0.043;0.017;
20181119_181540;-1.980;-9.237;2.212;0.016;0.039;0.014;
20181119_181540;-1.980;-9.237;2.212;0.007;0.025;0.011;
20181119_181540;-1.925;-9.244;2.184;0.002;0.002;0.001;
20181119_181540;-1.985;-9.247;2.167;-0.001;-0.005;-0.003;
20181119_181540;-1.942;-9.175;2.181;-0.001;0.012;0.002;
20181119_181540;-2.038;-9.280;2.215;0.002;0.023;0.007;
20181119_181540;-1.935;-9.240;2.181;0.002;0.019;0.007;
20181119_181540;-1.980;-9.259;2.188;0.006;0.001;0.000;
20181119_181540;-1.891;-9.230;2.198;0.004;-0.007;-0.001;
20181119_181540;-1.891;-9.230;2.198;0.007;-0.018;-0.004;
20181119_181540;-1.944;-9.249;2.265;0.005;-0.004;-0.005;
20181119_181540;-1.959;-9.223;2.196;-0.000;0.010;-0.005;
20181119_181540;-1.930;-9.251;2.224;-0.001;0.007;-0.002;
20181119_181540;-1.930;-9.251;2.224;-0.002;0.008;-0.001;
20181119_181540;-1.937;-9.261;2.188;-0.003;0.005;-0.000;
20181119_181540;-1.923;-9.254;2.191;-0.001;-0.002;0.003;
20181119_181540;-1.949;-9.220;2.203;-0.001;-0.007;-0.000;
20181119_181540;-1.949;-9.220;2.203;0.002;-0.008;0.000;
20181119_181540;-1.975;-9.235;2.196;0.002;-0.001;0.004;
20181119_181540;-1.973;-9.251;2.174;0.002;0.013;0.004;
20181119_181540;-1.937;-9.247;2.210;0.002;0.018;0.005;
20181119_181540;-1.980;-9.211;2.169;0.001;0.007;0.005;
20181119_181540;-1.980;-9.211;2.169;-0.000;0.001;0.004;
20181119_181540;-1.990;-9.242;2.200;-0.000;0.002;0.002;
20181119_181540;-1.959;-9.232;2.198;0.001;-0.006;0.005;
20181119_181540;-1.947;-9.263;2.203;0.005;-0.012;0.001;
20181119_181540;-2.006;-9.249;2.227;0.006;-0.006;-0.001;
20181119_181540;-2.006;-9.249;2.227;0.006;0.005;0.002;
20181119_181540;-1.949;-9.240;2.219;0.007;0.004;-0.001;
20181119_181540;-1.951;-9.235;2.205;0.005;-0.009;-0.005;
20181119_181540;-1.968;-9.237;2.176;0.002;-0.015;-0.007;
20181119_181540;-1.975;-9.244;2.174;0.002;-0.011;-0.004;
20181119_181540;-1.973;-9.266;2.205;0.001;-0.007;-0.003;
20181119_181540;-1.980;-9.235;2.184;0.001;-0.009;-0.003;
20181119_181540;-1.935;-9.240;2.217;0.004;-0.016;-0.008;
20181119_181540;-1.935;-9.240;2.217;0.008;-0.018;-0.013;
20181119_181540;-1.939;-9.254;2.205;0.008;-0.014;-0.014;
20181119_181541;-1.949;-9.244;2.181;0.008;-0.016;-0.015;
20181119_181541;-1.956;-9.223;2.186;0.010;-0.020;-0.012;
20181119_181541;-1.966;-9.268;2.219;0.014;-0.020;-0.010;
20181119_181541;-1.949;-9.242;2.217;0.011;-0.013;-0.012;
20181119_181541;-1.949;-9.242;2.217;0.009;-0.011;-0.013;
20181119_181541;-1.899;-9.244;2.248;0.007;-0.015;-0.014;
20181119_181541;-1.896;-9.268;2.239;0.005;-0.012;-0.013;
20181119_181541;-1.925;-9.261;2.251;0.003;-0.007;-0.009;
20181119_181541;-1.925;-9.261;2.251;0.002;-0.006;-0.006;
20181119_181541;-1.906;-9.251;2.188;0.001;-0.005;-0.004;
20181119_181541;-1.937;-9.254;2.217;0.004;-0.011;-0.001;
20181119_181541;-1.973;-9.220;2.196;0.008;-0.015;-0.001;
20181119_181541;-1.951;-9.266;2.222;0.011;-0.015;-0.006;
20181119_181541;-1.951;-9.266;2.222;0.015;-0.013;-0.006;
